Subject Head_Dist.cm Time Trial Message L_Pupil_Diameter.mm L_Event R_Pupil_Diameter.mm R_Event
11 70 149178254 1 NA 5.9679 Fixation 6.1682 Fixation
11 70 149182248 1 NA 5.9661 Fixation 6.1711 Fixation
11 70 149186242 1 NA 5.9647 Fixation 6.1636 Fixation
11 70 149190236 1 NA 5.9623 Fixation 6.1627 Fixation
11 70 149194230 1 NA 5.9584 Fixation 6.1559 Fixation
11 70 149198224 1 NA 5.9557 Fixation 6.1511 Fixation
11 70 149202218 1 NA 5.9534 Fixation 6.1475 Fixation
11 70 149206212 1 NA 5.9556 Fixation 6.1467 Fixation
11 70 149210205 1 NA 5.9536 Fixation 6.1453 Fixation
11 70 149214199 1 NA 5.9571 Fixation 6.1447 Fixation
11 70 149218193 1 NA 5.9609 Fixation 6.1441 Fixation
11 70 149222187 1 NA 5.9645 Fixation 6.1437 Fixation
11 70 149226181 1 NA 5.9691 Fixation 6.1437 Fixation
11 70 149230175 1 NA 5.9703 Fixation 6.1441 Fixation
11 70 149234169 1 NA 5.9734 Fixation 6.1445 Fixation
11 70 149238163 1 NA 5.9718 Fixation 6.1463 Fixation
11 70 149242156 1 NA 5.9727 Fixation 6.1359 Fixation
11 70 149246150 1 NA 5.9716 Fixation 6.1345 Fixation
11 70 149250144 1 NA 5.9702 Fixation 6.1349 Fixation
11 70 149254138 1 NA 5.9683 Fixation 6.1333 Fixation
11 70 149258132 1 NA 5.968 Fixation 6.1306 Fixation
11 70 149262126 1 NA 5.9647 Fixation 6.1325 Fixation
11 70 149266120 1 NA 5.966 Fixation 6.1341 Fixation
11 70 149270114 1 NA 5.9639 Fixation 6.1299 Fixation
11 70 149274108 1 NA 5.9643 Fixation 6.1291 Fixation
11 70 149278101 1 NA 5.9645 Fixation 6.1319 Fixation
11 70 149282095 1 NA 5.9622 Fixation 6.1302 Fixation
11 70 149286089 1 NA 5.9592 Fixation 6.1242 Fixation
11 70 149290083 1 NA 5.966 Fixation 6.1332 Fixation
11 70 149294077 1 NA 5.9717 Fixation 6.136 Fixation
11 70 149298071 1 NA 5.9685 Fixation 6.1317 Fixation
11 70 149302065 1 NA 5.9677 Fixation 6.1308 Fixation
11 70 149306065 1 NA 5.9706 Fixation 6.1255 Fixation
11 70 149310071 1 NA 5.9673 Fixation 6.1198 Fixation
11 70 149314077 1 NA 5.9691 Fixation 6.1256 Fixation
11 70 149318083 1 NA 5.9668 Fixation 6.1307 Fixation
11 70 149322089 1 NA 5.9723 Fixation 6.127 Fixation
11 70 149326094 1 NA 5.9715 Fixation 6.1207 Fixation
11 70 149330100 1 NA 5.9719 Fixation 6.1208 Fixation
11 70 149334106 1 NA 5.9721 Fixation 6.1174 Fixation
11 70 149338112 1 NA 5.9704 Fixation 6.1192 Fixation
11 70 149342118 1 NA 5.9688 Fixation 6.1224 Fixation
11 70 149346124 1 NA 5.9695 Fixation 6.1229 Fixation
11 70 149350130 1 NA 5.9752 Fixation 6.1228 Fixation
11 70 149354136 1 NA 5.9704 Fixation 6.1252 Fixation
11 70 149358142 1 NA 5.9712 Fixation 6.1283 Fixation
11 70 149362148 1 NA 5.9697 Fixation 6.1345 Fixation
11 70 149366154 1 NA 5.9672 Fixation 6.138 Fixation
11 70 149370159 1 NA 5.9689 Fixation 6.1395 Fixation
11 70 149374165 1 NA 5.9718 Fixation 6.1457 Fixation
11 70 149378171 1 NA 5.9708 Fixation 6.1465 Fixation
11 70 149382177 1 NA 5.9681 Fixation 6.1442 Fixation
11 70 149386183 1 NA 5.9664 Fixation 6.1471 Fixation
11 70 149390189 1 NA 5.9619 Fixation 6.1481 Fixation
11 70 149394195 1 NA 5.9596 Fixation 6.1503 Fixation
11 70 149398201 1 NA 5.9576 Fixation 6.1514 Fixation
11 70 149402207 1 NA 5.9561 Fixation 6.1466 Fixation
11 70 149406213 1 NA 5.9586 Fixation 6.145 Fixation
11 70 149410219 1 NA 5.9593 Fixation 6.1483 Fixation
11 70 149414224 1 NA 5.9611 Fixation 6.1494 Fixation
11 70 149418230 1 NA 5.962 Fixation 6.1462 Fixation
11 70 149422236 1 NA 5.9603 Fixation 6.1475 Fixation
11 70 149426242 1 NA 5.9637 Fixation 6.1465 Fixation
11 70 149430248 1 NA 5.9657 Fixation 6.1501 Fixation
11 70 149434254 1 NA 5.9622 Fixation 6.1508 Fixation
11 70 149438260 1 NA 5.9609 Fixation 6.1515 Fixation
11 70 149442266 1 NA 5.9652 Fixation 6.1481 Fixation
11 70 149446272 1 NA 5.9626 Fixation 6.1465 Fixation
11 70 149450278 1 NA 5.9617000000000004 Fixation 6.1508 Fixation
11 70 149454284 1 NA 5.9614 Fixation 6.1574 Fixation
11 70 149458289 1 NA 5.9579 Fixation 6.1547 Fixation
11 70 149462295 1 NA 5.957 Fixation 6.1468 Fixation
11 70 149466301 1 NA 5.9526 Fixation 6.1467 Fixation
11 70 149470307 1 NA 5.9536 Fixation 6.1442 Fixation
11 70 149474313 1 NA 5.9521 Fixation 6.1464 Fixation
11 70 149476954 1 "ISI 1" NA NA NA NA
11 70 149478319 1 NA 5.955 Fixation 6.1526 Fixation
11 70 149482325 1 NA 5.954 Fixation 6.1628 Fixation
11 70 149486331 1 NA 5.9575 Fixation 6.1647 Fixation
11 70 149490337 1 NA 5.9587 Fixation 6.1608 Fixation
11 70 149494343 1 NA 5.9617000000000004 Fixation 6.1577 Fixation
11 70 149498349 1 NA 5.9627 Fixation 6.1655 Fixation
11 70 149502355 1 NA 5.9613 Fixation 6.1596 Fixation
11 70 149506360 1 NA 5.9635 Fixation 6.1595 Fixation
11 70 149510361 1 NA 5.9603 Fixation 6.1574 Fixation
11 70 149514361 1 NA 5.9585 Fixation 6.1666 Fixation
11 70 149518362 1 NA 5.9545 Fixation 6.1669 Fixation
11 70 149522362 1 NA 5.9559 Fixation 6.1631 Fixation
11 70 149526362 1 NA 5.9528 Fixation 6.1647 Fixation
11 70 149530363 1 NA 5.9531 Fixation 6.1772 Fixation
11 70 149534363 1 NA 5.9508 Fixation 6.1787 Fixation
11 70 149538364 1 NA 5.9526 Fixation 6.1753 Fixation
11 70 149542364 1 NA 5.9542 Fixation 6.1785 Fixation
11 70 149546364 1 NA 5.9527 Fixation 6.1871 Fixation
11 70 149550365 1 NA 5.9497 Fixation 6.1848 Fixation
11 70 149554365 1 NA 5.952 Fixation 6.1791 Fixation
11 70 149558366 1 NA 5.9515 Fixation 6.1797 Fixation
11 70 149562366 1 NA 5.9501 Fixation 6.181 Fixation
11 70 149566366 1 NA 5.946 Fixation 6.1786 Fixation
11 70 149570367 1 NA 5.9489 Fixation 6.1744 Fixation
11 70 149574367 1 NA 5.9436 Fixation 6.1794 Fixation
11 70 149578368 1 NA 5.9431 Fixation 6.1802 Fixation
11 70 149582368 1 NA 5.9473 Fixation 6.1828 Fixation
11 70 149586368 1 NA 5.9454 Fixation 6.1764 Fixation
11 70 149590369 1 NA 5.9461 Fixation 6.1769 Fixation
11 70 149594369 1 NA 5.9472 Fixation 6.1732 Fixation
11 70 149598370 1 NA 5.9454 Fixation 6.1788 Fixation
11 70 149602370 1 NA 5.937 Fixation 6.1808 Fixation
11 70 149606370 1 NA 5.939 Fixation 6.1735 Fixation
11 70 149610371 1 NA 5.9391 Fixation 6.1723 Fixation
11 70 149614371 1 NA 5.9406 Fixation 6.1777 Fixation
11 70 149618372 1 NA 5.9467 Fixation 6.1778 Fixation
11 70 149622372 1 NA 5.9482 Fixation 6.1765 Fixation
11 70 149626372 1 NA 5.9514 Fixation 6.1743 Fixation
11 70 149630373 1 NA 5.9531 Fixation 6.1752 Fixation
11 70 149634373 1 NA 5.9534 Fixation 6.1825 Fixation
11 70 149638374 1 NA 5.954 Fixation 6.1812 Fixation
11 70 149642374 1 NA 5.954 Fixation 6.1846 Fixation
11 70 149646374 1 NA 5.955 Fixation 6.1755 Fixation
11 70 149650375 1 NA 5.9484 Fixation 6.1688 Fixation
11 70 149654375 1 NA 5.9438 Fixation 6.1689 Fixation
11 70 149658376 1 NA 5.9425 Fixation 6.1661 Fixation
11 70 149662376 1 NA 5.9344 Fixation 6.1649 Fixation
11 70 149666376 1 NA 5.9286 Fixation 6.1627 Fixation
11 70 149670377 1 NA 5.9261 Fixation 6.1663 Fixation
11 70 149674377 1 NA 5.9242 Fixation 6.1718 Fixation
11 70 149678378 1 NA 5.9254 Fixation 6.1814 Fixation
11 70 149682378 1 NA 5.929 Fixation 6.1941 Fixation
11 70 149686378 1 NA 5.9303 Fixation 6.2013 Fixation
11 70 149690379 1 NA 5.9355 Fixation 6.2095 Fixation
11 70 149694379 1 NA 5.9352 Fixation 6.2118 Fixation
11 70 149698380 1 NA 5.935 Fixation 6.2171 Fixation
11 70 149702380 1 NA 5.9341 Fixation 6.2179 Fixation
11 70 149706380 1 NA 5.936 Fixation 6.2131 Fixation
11 70 149710380 1 NA 5.9408 Fixation 6.2041 Fixation
11 70 149714378 1 NA 5.9438 Fixation 6.1965 Fixation
11 70 149718376 1 NA 5.9483 Fixation 6.1927 Fixation
11 70 149722374 1 NA 5.9508 Fixation 6.1879 Fixation
11 70 149726371 1 NA 5.9458 Fixation 6.1875 Fixation
11 70 149730369 1 NA 5.943 Fixation 6.1897 Fixation
11 70 149734367 1 NA 5.9423 Fixation 6.1965 Fixation
11 70 149738365 1 NA 5.9416 Fixation 6.2073 Fixation
11 70 149742363 1 NA 5.9405 Fixation 6.2085 Fixation
11 70 149746360 1 NA 5.9407 Fixation 6.2078 Fixation
11 70 149750358 1 NA 5.9373 Fixation 6.2051 Fixation
11 70 149754356 1 NA 5.9375 Fixation 6.211 Fixation
11 70 149758354 1 NA 5.9386 Fixation 6.2114 Fixation
11 70 149762352 1 NA 5.9364 Fixation 6.2128 Fixation
11 70 149766349 1 NA 5.9381 Fixation 6.2131 Fixation
11 70 149770347 1 NA 5.9425 Fixation 6.2097 Fixation
11 70 149774345 1 NA 5.9459 Fixation 6.2093 Fixation
11 70 149778343 1 NA 5.95 Fixation 6.2047 Fixation
11 70 149782341 1 NA 5.953 Fixation 6.2027 Fixation
11 70 149786338 1 NA 5.9569 Fixation 6.2047 Fixation
11 70 149790336 1 NA 5.9593 Fixation 6.2089 Fixation
11 70 149794334 1 NA 5.9631 Fixation 6.2057 Fixation
11 70 149798332 1 NA 5.9709 Fixation 6.2074 Fixation
11 70 149802329 1 NA 5.9745 Fixation 6.2089 Fixation
11 70 149806327 1 NA 5.9788 Fixation 6.2092 Fixation
11 70 149810325 1 NA 5.9852 Fixation 6.21 Fixation
11 70 149814323 1 NA 5.9831 Fixation 6.2101 Fixation
11 70 149818321 1 NA 5.9841 Fixation 6.2109 Fixation
11 70 149822318 1 NA 5.9836 Fixation 6.2085 Fixation
11 70 149826316 1 NA 5.9854 Fixation 6.2064 Fixation
11 70 149830314 1 NA 5.9915 Fixation 6.2023 Fixation
11 70 149834312 1 NA 5.9892 Fixation 6.2037 Fixation
11 70 149838310 1 NA 5.9906 Fixation 6.2031 Fixation
11 70 149842307 1 NA 5.9882 Fixation 6.2057 Fixation
11 70 149846305 1 NA 5.983 Fixation 6.2002 Fixation
11 70 149850303 1 NA 5.9831 Fixation 6.1954 Fixation
11 70 149854301 1 NA 5.9828 Fixation 6.1933 Fixation
11 70 149858299 1 NA 5.9862 Fixation 6.1963 Fixation
11 70 149862296 1 NA 5.9867 Fixation 6.1978 Fixation
11 70 149866294 1 NA 5.9873 Fixation 6.1934 Fixation
11 70 149870292 1 NA 5.9859 Fixation 6.1916 Fixation
11 70 149874290 1 NA 5.9838 Fixation 6.1944 Fixation
11 70 149878287 1 NA 5.9821 Fixation 6.1885 Fixation
11 70 149882285 1 NA 5.9844 Fixation 6.1907 Fixation
11 70 149886283 1 NA 5.9931 Fixation 6.1922 Fixation
11 70 149890281 1 NA 5.9958 Fixation 6.1869 Fixation
11 70 149894279 1 NA 6.0004 Fixation 6.1811 Fixation
11 70 149898276 1 NA 6.0005 Fixation 6.1776 Fixation
11 70 149902274 1 NA 6.0095 Fixation 6.1774 Fixation
11 70 149906272 1 NA 6.0115 Fixation 6.1798 Fixation
11 70 149910272 1 NA 6.0167 Fixation 6.1798 Fixation
11 70 149914272 1 NA 6.0199 Fixation 6.1721 Fixation
11 70 149918272 1 NA 6.0249 Fixation 6.1673 Fixation
11 70 149922272 1 NA 6.0274 Fixation 6.1652 Fixation
11 70 149926272 1 NA 6.0278 Fixation 6.1603 Fixation
11 70 149930273 1 NA 6.0355 Fixation 6.162 Fixation
11 70 149934273 1 NA 6.0315 Fixation 6.1672 Fixation
11 70 149938273 1 NA 6.0317 Fixation 6.1618 Fixation
11 70 149942274 1 NA 6.0325 Fixation 6.1575 Fixation
11 70 149946274 1 NA 6.0305 Fixation 6.1634 Fixation
11 70 149950274 1 NA 6.0288 Fixation 6.1666 Fixation
11 70 149954274 1 NA 6.0251 Fixation 6.1707 Fixation
11 70 149958275 1 NA 6.0212 Fixation 6.1628 Fixation
11 70 149962275 1 NA 6.0221 Fixation 6.1538 Fixation
11 70 149966275 1 NA 6.0277 Fixation 6.1569 Fixation
11 70 149970275 1 NA 6.029 Fixation 6.1573 Fixation
11 70 149974276 1 NA 6.0267 Fixation 6.1567 Fixation
11 70 149976962 1 Stimulus NA NA NA NA
11 70 149978276 1 NA 6.0247 Fixation 6.1631 Fixation
11 70 149982276 1 NA 6.0249 Fixation 6.1692 Fixation
11 70 149986276 1 NA 6.0242000000000004 Fixation 6.1668 Fixation
11 70 149990277 1 NA 6.0401 Fixation 6.1637 Fixation
11 70 149994277 1 NA 6.0453 Fixation 6.1628 Fixation
11 70 149998277 1 NA 6.0562 Fixation 6.1643 Fixation
11 70 150002277 1 NA 6.0651 Fixation 6.1632 Fixation
11 70 150006278 1 NA 6.0655 Fixation 6.1586 Fixation
11 70 150010278 1 NA 6.0668 Fixation 6.1562 Fixation
11 70 150014278 1 NA 6.068 Fixation 6.1582 Fixation
11 70 150018278 1 NA 6.0698 Fixation 6.1573 Fixation
11 70 150022279 1 NA 6.0715 Fixation 6.1536 Fixation
11 70 150026279 1 NA 6.0767 Fixation 6.1544 Fixation
11 70 150030279 1 NA 6.0869 Fixation 6.1497 Fixation
11 70 150034279 1 NA 6.0866 Fixation 6.1466 Fixation
11 70 150038280 1 NA 6.0824 Fixation 6.1469 Fixation
11 70 150042280 1 NA 6.0724 Fixation 6.145 Fixation
11 70 150046280 1 NA 6.0567 Fixation 6.1467 Fixation
11 70 150050280 1 NA 6.0462 Fixation 6.1559 Fixation
11 70 150054281 1 NA 6.0347 Fixation 6.1652 Fixation
11 70 150058281 1 NA 6.0238 Fixation 6.1732 Fixation
11 70 150062281 1 NA 6.0109 Fixation 6.1808 Fixation
11 70 150066281 1 NA 6.0058 Fixation 6.1857 Fixation
11 70 150070282 1 NA 6.0075 Fixation 6.1984 Fixation
11 70 150074282 1 NA 6.0087 Fixation 6.2046 Fixation
11 70 150078282 1 NA 6.0142 Fixation 6.2124 Fixation
11 70 150082282 1 NA 6.0153 Fixation 6.2075 Fixation
11 70 150086283 1 NA 6.0205 Fixation 6.2056 Fixation
11 70 150090283 1 NA 6.0261 Fixation 6.2033 Fixation
11 70 150094283 1 NA 6.028 Fixation 6.2024 Fixation
11 70 150098284 1 NA 6.029 Fixation 6.1985 Fixation
11 70 150102284 1 NA 6.0348 Fixation 6.1982 Fixation
11 70 150106284 1 NA 6.0358 Fixation 6.2008 Fixation
11 70 150110284 1 NA 6.0326 Fixation 6.1981 Fixation
11 70 150114284 1 NA 6.0256 Fixation 6.2033 Fixation
11 70 150118284 1 NA 6.0235 Fixation 6.2091 Fixation
11 70 150122283 1 NA 6.0274 Fixation 6.2155 Fixation
11 70 150126282 1 NA 6.0301 Fixation 6.2102 Fixation
11 70 150130282 1 NA 6.0321 Fixation 6.2045 Fixation
11 70 150134281 1 NA 6.037 Fixation 6.1957 Fixation
11 70 150138280 1 NA 6.0378 Fixation 6.1922 Fixation
11 70 150142279 1 NA 6.0407 Fixation 6.1893 Fixation
11 70 150146279 1 NA 6.0391 Fixation 6.1819 Fixation
11 70 150150278 1 NA 6.0393 Fixation 6.1726 Fixation
11 70 150154277 1 NA 6.0427 Fixation 6.1717 Fixation
11 70 150158276 1 NA 6.0498 Fixation 6.1639 Fixation
11 70 150162276 1 NA 6.0505 Fixation 6.1606 Fixation
11 70 150166275 1 NA 6.0595 Fixation 6.1603 Fixation
11 70 150170274 1 NA 6.0646 Fixation 6.1622 Fixation
11 70 150174273 1 NA 6.0674 Fixation 6.1635 Fixation
11 70 150178273 1 NA 6.0747 Fixation 6.1623 Fixation
11 70 150182272 1 NA 6.0754 Fixation 6.1667 Fixation
11 70 150186271 1 NA 6.0775 Fixation 6.1713 Fixation
11 70 150190270 1 NA 6.0748 Fixation 6.1814 Fixation
11 70 150194270 1 NA 6.0651 Fixation 6.1828 Fixation
11 70 150198269 1 NA 6.0528 Fixation 6.1853 Fixation
11 70 150202268 1 NA 6.0387 Fixation 6.1834 Fixation
11 70 150206267 1 NA 6.0275 Fixation 6.1788 Fixation
11 70 150210267 1 NA 6.0154 Fixation 6.1723 Fixation
11 70 150214266 1 NA 6.0156 Fixation 6.163 Fixation
11 70 150218265 1 NA 6.0131 Fixation 6.1553 Fixation
11 70 150222264 1 NA 6.0144 Fixation 6.1486 Fixation
11 70 150226264 1 NA 6.0165 Fixation 6.1414 Fixation
11 70 150230263 1 NA 6.0196 Fixation 6.1385 Fixation
11 70 150234262 1 NA 6.0228 Fixation 6.1443 Fixation
11 70 150238261 1 NA 6.0195 Fixation 6.1442 Fixation
11 70 150242261 1 NA 6.017 Fixation 6.149 Fixation
11 70 150246260 1 NA 6.0108 Fixation 6.1504 Fixation
11 70 150250259 1 NA 5.9972 Fixation 6.1551 Fixation
11 70 150254258 1 NA 5.9855 Fixation 6.1659 Fixation
11 70 150258258 1 NA 5.9754 Fixation 6.1753 Fixation
11 70 150262257 1 NA 5.9625 Fixation 6.1783 Fixation
11 70 150266256 1 NA 5.9531 Fixation 6.1913 Fixation
11 70 150270255 1 NA 5.9489 Fixation 6.1985 Fixation
11 70 150274255 1 NA 5.9451 Fixation 6.2087 Fixation
11 70 150278254 1 NA 5.9467 Fixation 6.2061 Fixation
11 70 150282253 1 NA 5.9537 Fixation 6.2075 Fixation
11 70 150286252 1 NA 5.9631 Fixation 6.2048 Fixation
11 70 150290252 1 NA 5.9714 Fixation 6.1933 Fixation
11 70 150294251 1 NA 5.9774 Fixation 6.1791 Fixation
11 70 150298250 1 NA 5.9859 Fixation 6.1666 Fixation
11 70 150302249 1 NA 5.9963 Fixation 6.1577 Fixation
11 70 150306249 1 NA 6.0063 Fixation 6.1434 Fixation
11 70 150310246 1 NA 6.0087 Fixation 6.1281 Fixation
11 70 150314243 1 NA 6.0112 Fixation 6.1128 Fixation
11 70 150318240 1 NA 6.0104 Fixation 6.1028 Fixation
11 70 150322237 1 NA 6.0078 Fixation 6.0988 Fixation
11 70 150326228 1 NA 6.0039 Fixation 6.094 Fixation
11 70 150330219 1 NA 5.9956 Fixation 6.0941 Fixation
11 70 150334210 1 NA 5.9862 Fixation 6.0959 Fixation
11 70 150338202 1 NA 5.9796 Fixation 6.1026 Fixation
11 70 150342193 1 NA 5.9692 Fixation 6.1122 Fixation
11 70 150346184 1 NA 5.9591 Fixation 6.1217 Fixation
11 70 150350175 1 NA 5.9492 Fixation 6.1289 Fixation
11 70 150354166 1 NA 5.9493 Fixation 6.1308 Fixation
11 70 150358158 1 NA 5.9504 Fixation 6.1306 Fixation
11 70 150362149 1 NA 5.9552 Fixation 6.1289 Fixation
11 70 150366140 1 NA 5.9588 Fixation 6.1293 Fixation
11 70 150370131 1 NA 5.9593 Fixation 6.1254 Fixation
11 70 150374123 1 NA 5.9646 Fixation 6.1205 Fixation
11 70 150378114 1 NA 5.9656 Fixation 6.1154 Fixation
11 70 150382105 1 NA 5.9739 Fixation 6.1228 Fixation
11 70 150386096 1 NA 5.9799 Fixation 6.1272 Fixation
11 70 150390087 1 NA 5.9957 Fixation 6.1287 Fixation
11 70 150394079 1 NA 5.9994 Fixation 6.1315 Fixation
11 70 150398070 1 NA 6.0088 Fixation 6.1334 Fixation
11 70 150402061 1 NA 6.0221 Fixation 6.1289 Fixation
11 70 150406052 1 NA 6.0327 Fixation 6.1282 Fixation
11 70 150410044 1 NA 6.0411 Fixation 6.1272 Fixation
11 70 150414035 1 NA 6.0457 Fixation 6.1254 Fixation
11 70 150418026 1 NA 6.0527 Fixation 6.1289 Fixation
11 70 150422017 1 NA 6.0613 Fixation 6.1306 Fixation
11 70 150426008 1 NA 6.0681 Fixation 6.1296 Fixation
11 70 150430000 1 NA 6.0742 Fixation 6.1291 Fixation
11 70 150433991 1 NA 6.0786 Fixation 6.1283 Fixation
11 70 150437982 1 NA 6.082 Fixation 6.1233 Fixation
11 70 150441973 1 NA 6.0854 Fixation 6.1128 Fixation
11 70 150445964 1 NA 6.0907 Fixation 6.1018 Fixation
11 70 150449956 1 NA 6.0969 Fixation 6.0963 Fixation
11 70 150453947 1 NA 6.1041 Fixation 6.0875 Fixation
11 70 150457938 1 NA 6.116 Fixation 6.0826 Fixation
11 70 150461929 1 NA 6.1216 Saccade 6.0751 Fixation
11 70 150465921 1 NA 6.1327 Fixation 6.0681 Fixation
11 70 150469912 1 NA 6.137 Fixation 6.0626 Fixation
11 70 150473903 1 NA 6.1407 Fixation 6.0566 Fixation
11 70 150477894 1 NA 6.1428 Fixation 6.0498 Fixation
11 70 150481885 1 NA 6.1468 Fixation 6.0459 Fixation
11 70 150485877 1 NA 6.1461 Fixation 6.0427 Fixation
11 70 150489868 1 NA 6.1493 Fixation 6.0436 Fixation
11 70 150493859 1 NA 6.1563 Fixation 6.0532 Fixation
11 70 150497850 1 NA 6.1644 Fixation 6.0625 Fixation
11 70 150501842 1 NA 6.1711 Fixation 6.0555 Fixation
11 70 150505833 1 NA 6.1786 Fixation 6.0463 Fixation
11 70 150509832 1 NA 6.1894 Fixation 6.0406 Fixation
11 70 150513832 1 NA 6.1967 Fixation 6.0378 Fixation
11 70 150517831 1 NA 6.2028 Fixation 6.0363 Fixation
11 70 150521831 1 NA 6.208 Fixation 6.0331 Fixation
11 70 150525830 1 NA 6.2124 Fixation 6.0235 Fixation
11 70 150529834 1 NA 6.2179 Fixation 6.0133 Fixation
11 70 150533838 1 NA 6.225 Fixation 6.0045 Fixation
11 70 150537842 1 NA 6.2372 Fixation 5.9953 Fixation
11 70 150541846 1 NA 6.2438 Fixation 5.9903 Fixation
11 70 150545850 1 NA 6.2502 Fixation 5.9911 Fixation
11 70 150549854 1 NA 6.2544 Fixation 5.9918 Fixation
11 70 150553858 1 NA 6.2683 Fixation 5.99 Fixation
11 70 150557862 1 NA 6.2761 Fixation 5.9804 Fixation
11 70 150561866 1 NA 6.2811 Fixation 5.9753 Fixation
11 70 150565870 1 NA 6.2859 Fixation 5.9741 Fixation
11 70 150569873 1 NA 6.284 Fixation 5.97 Fixation
11 70 150573877 1 NA 6.2795 Fixation 5.9716 Fixation
11 70 150577881 1 NA 6.2732 Fixation 5.982 Fixation
11 70 150581885 1 NA 6.2596 Fixation 5.9879 Fixation
11 70 150585889 1 NA 6.2485 Fixation 5.991 Fixation
11 70 150589893 1 NA 6.2385 Fixation 5.9934 Fixation
11 70 150593897 1 NA 6.2354 Fixation 6.003 Fixation
11 70 150597901 1 NA 6.2382 Fixation 6.0081 Fixation
11 70 150601905 1 NA 6.2462 Fixation 6.0085 Fixation
11 70 150605909 1 NA 6.2407 Fixation 6.0148 Fixation
11 70 150609913 1 NA 6.2392 Fixation 6.0195 Fixation
11 70 150613917 1 NA 6.2419 Fixation 6.0153 Fixation
11 70 150617921 1 NA 6.2404 Fixation 6.0093 Fixation
11 70 150621925 1 NA 6.2313 Fixation 6.0124 Fixation
11 70 150625929 1 NA 6.2233 Fixation 6.0144 Fixation
11 70 150629933 1 NA 6.2149 Fixation 6.0178 Fixation
11 70 150633936 1 NA 6.2117000000000004 Fixation 6.017 Fixation
11 70 150637940 1 NA 6.2048 Fixation 6.0186 Fixation
11 70 150641944 1 NA 6.1937 Fixation 6.0241 Fixation
11 70 150645948 1 NA 6.192 Fixation 6.03 Fixation
11 70 150649952 1 NA 6.1866 Fixation 6.03 Fixation
11 70 150653956 1 NA 6.1838 Fixation 6.0312 Fixation
11 70 150657960 1 NA 6.1879 Fixation 6.0398 Fixation
11 70 150661964 1 NA 6.1871 Fixation 6.0481 Fixation
11 70 150665968 1 NA 6.1911 Fixation 6.0489 Fixation
11 70 150669972 1 NA 6.1913 Fixation 6.0509 Fixation
11 70 150673976 1 NA 6.188 Fixation 6.0533 Fixation
11 70 150677980 1 NA 6.1884 Fixation 6.053 Fixation
11 70 150681984 1 NA 6.1914 Fixation 6.0612 Fixation
11 70 150685988 1 NA 6.187 Fixation 6.0557 Fixation
11 70 150689992 1 NA 6.1891 Fixation 6.0584 Fixation
11 70 150693996 1 NA 6.1905 Fixation 6.0512 Fixation
11 70 150697999 1 NA 6.1902 Fixation 6.055 Fixation
11 70 150702003 1 NA 6.1852 Fixation 6.0491 Fixation
11 70 150706007 1 NA 6.1825 Fixation 6.0429 Fixation
11 70 150710008 1 NA 6.1785 Fixation 6.0385 Fixation
11 70 150714008 1 NA 6.1799 Fixation 6.0394 Fixation
11 70 150718008 1 NA 6.1764 Fixation 6.0417 Fixation
11 70 150722008 1 NA 6.1734 Fixation 6.0405 Fixation
11 70 150726009 1 NA 6.1711 Fixation 6.041 Fixation
11 70 150730009 1 NA 6.1708 Fixation 6.0426 Fixation
11 70 150734010 1 NA 6.164 Fixation 6.0427 Fixation
11 70 150738012 1 NA 6.1583 Fixation 6.0432 Fixation
11 70 150742013 1 NA 6.1578 Fixation 6.0508 Fixation
11 70 150746014 1 NA 6.1549 Fixation 6.0513 Fixation
11 70 150750016 1 NA 6.1543 Fixation 6.0535 Fixation
11 70 150754017 1 NA 6.1521 Fixation 6.0599 Fixation
11 70 150758018 1 NA 6.1484 Fixation 6.0626 Fixation
11 70 150762020 1 NA 6.1503 Fixation 6.0709 Fixation
11 70 150766021 1 NA 6.1484 Fixation 6.0859 Fixation
11 70 150770022 1 NA 6.1492000000000004 Fixation 6.0949 Fixation
11 70 150774024 1 NA 6.1438 Fixation 6.0965 Fixation
11 70 150778025 1 NA 6.1421 Fixation 6.0951 Fixation
11 70 150782026 1 NA 6.135 Fixation 6.0953 Fixation
11 70 150786028 1 NA 6.1269 Fixation 6.0953 Fixation
11 70 150790029 1 NA 6.1181 Fixation 6.0957 Fixation
11 70 150794030 1 NA 6.1126 Fixation 6.0961 Fixation
11 70 150798032 1 NA 6.1109 Fixation 6.102 Fixation
11 70 150802033 1 NA 6.1113 Fixation 6.1097 Fixation
11 70 150806034 1 NA 6.1115 Fixation 6.1193 Fixation
11 70 150810036 1 NA 6.1136 Fixation 6.1228 Fixation
11 70 150814037 1 NA 6.1143 Fixation 6.1246 Fixation
11 70 150818038 1 NA 6.1178 Fixation 6.1245 Fixation
11 70 150822040 1 NA 6.1195 Fixation 6.1278 Fixation
11 70 150826041 1 NA 6.123 Fixation 6.1324 Fixation
11 70 150830042 1 NA 6.1247 Fixation 6.1359 Fixation
11 70 150834044 1 NA 6.1224 Fixation 6.1396 Fixation
11 70 150838045 1 NA 6.1115 Fixation 6.1453 Fixation
11 70 150842046 1 NA 6.1027 Fixation 6.151 Fixation
11 70 150846048 1 NA 6.0906 Fixation 6.1544 Fixation
11 70 150850049 1 NA 6.0808 Fixation 6.158 Fixation
11 70 150854050 1 NA 6.07 Fixation 6.1632 Fixation
11 70 150858052 1 NA 6.0643 Fixation 6.1643 Fixation
11 70 150862053 1 NA 6.0597 Fixation 6.1632 Fixation
