Subject Head_Dist.cm Time Trial Message L_Pupil_Diameter.mm L_Event R_Pupil_Diameter.mm R_Event L_Missing.Total R_Missing.Total Stimulus PreTrial
11 70 19055.201 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19059.203 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19063.204 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19067.206 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19071.208 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19075.209 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19079.211 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19083.213 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19087.215 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19091.216 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19095.218 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19099.22 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19103.222 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19107.223 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19111.225 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19115.227 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19119.228 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19123.23 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19127.232 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19131.234 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19135.235 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19139.237 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19143.239 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19147.24 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19151.242 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19155.244 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19159.246 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19163.247 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19167.249 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19171.251 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19175.253 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19179.254 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19183.256 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19187.258 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19191.259 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19195.261 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19199.263 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19207.266 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19211.268 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19215.27 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19219.272 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19223.273 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19227.275 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19231.277 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19235.278 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19239.28 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19243.282 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19247.284 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19251.285 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19255.287 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19259.289 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19263.29 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19267.292 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19275.296 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19279.297 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19283.299 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19287.301 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19291.303 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19295.304 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19299.306 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19303.308 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19307.309 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19311.311 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19315.313 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19319.315 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19323.316 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19327.318 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19331.32 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19335.321 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19339.323 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19343.325 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19347.327 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19351.328 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19355.33 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19359.332 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19363.334 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19367.335 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19371.337 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19375.339 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19379.34 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19383.342 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19387.344 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19391.346 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19395.347 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19399.349 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19403.351 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19407.352 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19411.354 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19415.356 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19419.358 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19423.359 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19427.361 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19431.363 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19439.366 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19443.368 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19447.37 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19451.371 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19455.373 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19459.375 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19463.377 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19467.378 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19471.38 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19475.382 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19479.383 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19483.385 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19487.387 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19491.389 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19495.39 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19503.394 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19507.396 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19511.397 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19515.399 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19519.401 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19523.402 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19527.404 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19531.406 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19535.408 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19539.409 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19543.411 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19547.413 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19551.415 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19555.416 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19559.418 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19563.42 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19567.421 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19571.423 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19575.425 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19579.427 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19583.428 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19587.43 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19591.432 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19595.433 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19599.435 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19603.437 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19607.439 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19611.44 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19615.442 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19619.444 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19623.446 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19627.447 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19631.449 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19635.451 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19639.452 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19643.454 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19647.456 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19651.458 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19655.459 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19659.461 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19663.463 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19667.464 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19671.466 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19675.468 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19679.47 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19683.471 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19687.473 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19691.475 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19695.477 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19699.478 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19703.48 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19707.482 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19711.483 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19715.485 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19723.489 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19727.49 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19731.492 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19735.494 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19739.495 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19743.497 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19747.499 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19751.501 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19755.502 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19759.504 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19763.506 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19767.508 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19771.509 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19775.511 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19779.513 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19783.514 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19787.516 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19791.518 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19795.52 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19799.521 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19803.523 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19807.525 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19811.527 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19815.528 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19819.53 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19823.532 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19827.533 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19831.535 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19835.537 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19839.539 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19843.54 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19847.542 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19851.544 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19855.545 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19859.547 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19863.549 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19867.551 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19871.552 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19875.554 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19879.556 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19887.559 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19891.561 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19895.563 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19899.564 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19903.566 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19907.568 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19911.57 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19915.571 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19919.573 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19923.575 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19927.576 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19931.578 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19935.58 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19939.582 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19943.583 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19947.585 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19955.589 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19963.592 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19967.594 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19971.595 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19975.597 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19979.599 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19983.601 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19987.602 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19991.604 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19995.606 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 19999.607 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20003.609 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20007.611 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20011.613 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20015.614 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20019.616 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20023.618 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20027.62 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20031.621 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20035.623 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20039.625 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20043.626 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20047.628 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20051.63 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20055.632 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20059.633 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20063.635 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20067.637 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20071.639 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20075.64 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20079.642 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20083.644 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20087.645 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20091.647 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20095.649 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20099.651 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20103.652 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20107.654 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20111.656 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20115.657 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20123.661 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20127.663 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20131.664 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20135.666 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20139.668 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20143.67 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20147.671 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20151.673 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20155.675 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20159.676 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20163.678 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20167.68 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20171.755 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20179.904 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20188.054 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20192.129 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20196.204 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20200.279 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20204.354 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20208.428 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20212.503 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20216.578 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20220.653 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20224.728 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20228.803 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20232.878 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20236.952 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20241.027 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20245.102 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20249.177 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
11 70 20253.252 1 NA NA Blink NA Blink 0.27939817869869343 0.27689058994324933 Recall 0
